query_id,answer
XfWOVaBnAE38Nwfk,2077725453be108f e956815e9d27b972 8de70999c90c36f3 9beb34e3b3b0fc64 d7555c8f44fe6465 c73013ae9e6d2926 66366c1b0cc82648 b27cd53c200014b3 552b2d3c7a02b8d6 6a04ecf27d8b70de b5309211eee2dec9 9cfaec4ec5e5c3d3 5361e44572dcc260 0dda0c5d94231b73 927b1de4c21dda8d 50228c1b14640071 0236239e581d038e 6aa8ff6ba6e8ced2 9c827a21b7525142 b6f6ad6731f6a2c3 573fedbec401c8a4 a3b32494f31272f2 94bd205e34b0d258 c40254dffacb24b8 a6ae374dac9339ff c109b459c31d46ca 2066e05f90eae061 b8649c39264e088b 8b75a5acaf250685 e648cb0138242236 b5e7c3018b92603f c024f3ef48284ceb eb0e9be4d6a2aaed 93e9fc493190a2a5 fb1a6ad6ff55e6fa ea03cb767b0d926e 6a7c2c4903cfc70e 329c66ee9d98b7de 80b79c632b4d73e8 2cafcd34aaa3fe04 78fc498ddd4e43e3 6505a8cefb096c77 a4f52e03994e3faa 1af943af6e49fc7d 64114898e42c2611 2b6ac156215b29e5 e5d011ef9d84b2af 1731a6472a43bbe8 664f47459ce6904d 9e14c8feafe6abd7
uIjFWgTfZqPlLWvB,af338223facf2c39 aec7b08e22a0b538 aafa2ff83e5d1f5a de102016863cd13b 0334afba3875b1d6 841fd2fde02b739a 41d678f7a7b559bd 05448a55de15eae9 58468d0bbd326c92 b43b9296c3a86e13 79b084fc72208169 c27372557768a990 e63b81015aed285e 229a0be4e106d5a9 14a31dc2384a5a76 d0e75b4098c8f7d7 1a7c598f463efaf9 f9b112534563b290 8ae15fce418170ce 115f1644a59ccba5 f7422f3fc011b55e 6174a2e320d63b9e e153b369521f0da3 b4b34765366f25e3 e8b8a75ef1220351 79dcae423bcc76ee 413ab3c1cc98e567 4363d60a5379aa98 0720c16df822e569 e766a2137ec0e4a1 4519f079b9bd6c57 1689555b77f3dc8d 14b9799b30fd3209 e2ae8e71a386b442 ea90d157b3556276 253f10debe4b1c6a 6c22134736d8b862 6c969c9664b0177f c0e0dec5ba94459e a0f60cd9dd6cdc83 711595e582559212 164b12c4193f147c c15feb0f80b0df1c 79cd668f332df158 8bd5c889bcd61e2c c03acdd36704d347 b2e992aa8216b52d d479a554d4defffd 8d4e35f9a38527b6 5a8de82d8a5879ad
1Y8VuQYLKxbk89tL,c947ecbf7ae7f310 67aaf8909d81439c b2a3d293f2fcee3e 3a7c818ba6d628b5 564267773823eba3 6b92f9917d5ee0d7 bb3c7aed32241726 b7c9074882cf65d7 df4c5ae5ba5143d3 4129f6452f17fe40 1052104c3adb4852 5939887928e7037c 61b2f010ff6ca7ff 1a25118e96a5933c a21c9541a4971c62 bef58d18295d4a0e eb8175a821d12b88 103804bd147e93cc 830701861b63bb90 260beb7ed82d86eb 551ee8055ae0cea0 6f903d9f03f9b4ce 1bd2979a3a70c268 25ece2d888e977cc 624aa30db46fea97 664a951cf0a3352f c46adca3be2c1f33 94e82dfb12a8af31 4ba23b31332fbae2 34701f802e2c8790 2703a3942fb5e1c7 1d84a86c342bb53e d33b8f4c5b3c63c2 1341ecac3a7d965c 8975fef7e1167800 4cf61e3d50ff7b06 ef9a0c4fe0ed4adf 06cdc204b770b31e a339d88943bab6cc 2f2a51691d5fdce1 93d05cd0ac346656 0f8ec02313e37b7b 77fdbaf4527ecbac 1a0da045c494ddaa 9f6af0c9604433f7 0ea43d53eadc2c7c a9105f696848dacd 26580b67b4811e6b c445474968245cfd 67791a5b055d0607
NX4xwjOWfEzGx4l9,f4da6d82cdb2652b 6861c3c55b1260d5 fb7c6b5b3d6d970f 3a03b8b96b55ee0a 68e25afd71f0d486 97339045abe5295b ec5ec40ce114c5fb 851e05c36ea38de3 a74b2119ad7e85b3 eb95968243b3875b 87e833bf5d27446a a9e457ce0480fb4b 7fc303535c5712aa 2d48fb1e2552d796 d141777947c264dd dbbd1c569ff1f1c5 055793407d7dfc9c 0437ffe681186848 f6ec81f1637fff06 a63a9cd5197b5700 cd7266a41e4eacd6 1a887fe8e26d8fe1 e93b895a2c78cfd4 cb89d98fbc791b45 bfb99a201a5b98d4 94b1c24baecec0a3 84b203245c5063c2 17ae4df433d4b6b1 3465e63e84761b12 89a1027a65bc199f 9e5de0373ec7e51e edad3ce65d449d1e 19b765332cae72a7 0b3815123a665773 cd029337844eb0de 2c136434c763e098 a2b2fb8d842659f6 58cfff1bd96dcfc8 8c6bf3b2237b5911 1cd76ff575cc0d47 df1524c9c749e7c8 48a2ebb329a27097 6c317a5e21af3355 7c864649a71e27ae d471cc05917fe85a 7458afe27bc0680c b15a6006a2bbb9b1 3f99b4eb9aef1744 d5bbdced72bcade2 b2f0a656f69dabb2
vbFEw66xKB4z27EC,591a16baa5da985c b11ffe748805bdbe 9352c9df78dc440f 94779ff4e881de23 6e19694b6adcc2fb 2fa0361fb16973f2 f33ff9f86462035b 7e9bb9f433e78a89 6bf4e2894e3c94a2 907c564cf0ed4cf4 108e38a35bae23b9 eadce40549080193 706d8dd9cd56e9fc 53940227352649a1 c2adc43c5c803442 0d05286d1c7e05a8 ac9f4386da02273f 4c4dfc38506eaca3 f73c39b43e176e47 c83164d77ccf0af4 e361b25f69d7064e 5e0e954ce80e4e96 b55f372f7009c8d6 145e73a9c2ecf0f7 c9fd88e84670e272 3bcb3236acb9dd1a db7e265306f3ba4c 2ae916e006e05494 a4e1bbc538604e74 a950cf8922395460 349b5c7bad70c5a4 92b1ec8e92e73d53 7753aa39eb15167b e54137a6d9ced780 29e1f1ca89cad170 e47c0d6616e55f38 ac42ebbc46ed2231 5c661b379a8e49f3 7600ba57a5d54312 1dbb863dcc559f38 bb27eac4b4d87587 2f1c15c9f2c5ae25 854507491bc361a3 e57c980ca6dfb102 f65a526b1ccaf438 09539ff33db8f719 26e2c8e0b77d5f7a 827f41eff77c452e 1711f182b9891b93 16ca68b8595d6193
ScD7QFS6riJTs3cN,16d06313bf200926 ec0418474ccc223d 339cdae0d347f66d 513d6227b943fbc6 67019f6178957866 2d23259033663790 62bd3cb2cc46caa6 00646da8899a7ca4 73f562184112c61e f3e8a36ab085d78e 9fcca53a9ef6aac6 a600b6f20b068f91 ddd78d9d26180266 ea9e3578539f0eb8 aadff0e40e46cf98 49958ead8df70d79 915c4c6c6750cdb6 30182d0a82888aa6 0a68bc1b4fa09fda 8236e56b2ffd3d93 0d9e27aa992703a9 1ac4d2cc0dee6787 42863cc8587273b0 df0336bc34036b95 66b47f0666ce602c 78201eb5389240d5 edcbdcccd212c08c 831c6df19bc57d3a 77897477ae28aade 68e08e53e033d431 74c8808e80b21d37 78147f16dabe599d 36122e20f28ad72d 8ac38f68fd3ef23a 86935798d2ea7488 24dafabbfeec0284 45fad35e2fe4dcbe e11c9bd245f2ac70 5324c407d1d86bee 01f51ee109253c67 7368d3bb62fd550c 986ce761d7a8c291 e17a0d72ff8f900b c431068042367de0 6c3064e16cd88cfb d8dc0b0297861f74 51f569a0c80200d3 8eb86e25e1cba67d d2956f4a6a251dd7 198d92c14c66470b
hEYynTLVrjxjwM2n,a236d72adc98c536 3f2df9e9abfe4fc1 d26eccac69197fae 2c38df7a61450cae db165cea9a588cb5 2d8c5ca1c99dabc6 60559021f25e8ffb b15f842f00617629 cba533b4d734504c 45a48f0a81ae3cdb 12ae2b0c6c9f8b3f 7fa030b10237245f 03e08eb8f11a3a5d a45fcdb3bf8e4e70 b5b99fbe1add60b5 4ef5ba70fa9baaef 77f1763b8f252536 b8603925d28a8c99 8545d00e9532f44a 738180db825977e0 193187ba957086ae 0059163d1e5a3ad8 30593d5fe7d35a55 a24143e8f82cb80c d4cfbd71df2f4b52 31ed943ed55d9836 05f14b184548244a 82b37b1bc6c3f476 8344a28d331bb7f7 33749b28c459cff8 cfce708be83ffd28 19a632a39220816a 6c308cff660e4b56 9a414d4b2519cd28 ecc796c3c7a8b20d 0b4e0c29001d7069 01b0d1455293f25c cc7486098bcb0ee9 4c281c08e722b224 4ac1b5362445d885 17ad6e3d1f41f012 cfb0bdeb67df55a8 68b322ad55327b8d 0dd017836a42e2bb 919c605e8bfbfa6a f635d9825449e096 863fe6e7560185a5 5266901ceb5d64ce 8ec69b030e6cb66a 266f6a1e34b03200
rWRv2rl21Dn1IRIP,2d0196629afd4cfd fb2ffeb81ce6da3e 5f51dae79a5641fa 99428b93aafdd385 8448c3a2bce4aba5 40367c5aa05d220a 30d795fd2b244861 88e5bfe127d45a47 1ca2ad49aa64b9d0 54ec470bda9a6844 90c54c9995c402e2 7f1e876c12dca3c3 11e2aa84694d24cc 7faa7d7b9e6325d0 6db556aed09fa3ea dc72b2a7b019206f 1d27d98e5e6a105d 1897174715b1f4c6 138ec7e021fc72e7 eb9029b6a6d64a05 bf4e4eedba21fbcd a067d4ec4f925117 48c23d1047fb16ae 30cd9bab8814a6c8 fd1f4052b06aaf3f aae1b0f974e8bec2 91a566e68770877f a0cdd3451142d16a a8d73cda1d3de622 a17fad6ff923a1b7 a92c71ff6bb0f7db 4d30aeefc79de290 338199359dd7d30a 5fd7180420929fe7 d77c928cbd968d5f 58ddca440dc40fef 2549d14b6fbf465f a4e52585182a613f 644a6266c99fc965 7f4255274a8175af 5493251149538397 b30eba5e40e218a8 b51ab0256f309c6d d663915aa728036a 06b1dcd3dad5916e e31b1d3cafc91ae2 5b14400e95d44f1e 289b89fc6feddc5d 9293b436b69c1b7c 8de080204c4c849f
yt0KeYuSIbBtqQcc,ba727e745ee6f0c6 53799a8bda5ac909 0913128fc58051b2 f24efe9158bfea19 c8da2b49d759cea4 2d51cac44d0f7faf b6fce8f946d8ca81 409ff6b846a7eed2 6500557e2764ad78 2d905d9fff906410 1861e2c11f6d7067 9bf0ed6e473baef6 bbf6b1a50cbcba2d 2048f2383730a14f 5ff78f6b4f2cddd0 a419e00719810682 b6e7355228073575 8e3ab9c645949eb5 18656a45c42db1d4 36e8d370a0f97d03 42e162873c764249 ad42b6936a4d12d2 5995b5d37965426c 843051c64c6eb042 53831aeb561976db 994a651142bf032b b20f4445568e68fd 00a13ffe459b42c1 72152a1c1820a3ce b84a166738561162 49e5d66a50fc9b79 fccee742598b0961 8b5216e846b0d721 ffdbf067b569f9c8 2acc00ac5c9be499 eb83644fd556bd66 8d4d893c6adb2714 8af31185364f5db1 5b3f3ac6149a52d0 3aa56ccf423ebd10 739e119325c90000 840d498ccc0dce58 7ffb14dfdfaf1f39 50445c3f9e39ccd8 522d3dc8e1f40a3e beb17ff8c248ec35 5b13fc570a975fc4 ffa0a2535acbbcd0 8f883b719c31cb3f d2b939b3321feb29
2rkoZDHj8FvjgShZ,1d04e727884f4899 a139d8a62d065966 4e521d5d3e02801d e9bc6bf90d699990 281c74cf1056308c 55b787d98be7b44f 2528568ff8f7779c e28d36b904921616 ca14e5f570ab9529 0d47406a06ee32b8 7724c4ec0025d33c 6a7ba10c7b041390 21a813f03ed74e3c 17d14e91c9fdaeb1 a1336bdbfd833120 5e3c1450db78d700 e12b035e110795b8 5489415373dca478 8cae62cbb42c27e1 658a66d963031d02 411cc21a0101d5a0 7a2509a167256750 aa425404edac5370 09b2f9b128f2eb60 41271fcfb09e94b4 f4de0b6632ba0846 63cb8af2bc2702f0 a29a7749b9fe474a 42af756b78987712 4bd83900c9798514 6aa1e5b2b4b88db4 fde92869670f45b2 5cbc07b2ffa30be2 c7f5cdc992491a1f 742af9198fca28c1 dd63e74915ae1902 d945edf95511fabf 65b315404eb9e903 4dd6a9dbbf70819b c933190bfe29e3f3 b8f0fc4cb8321641 1cd04440fb60b506 8ce795d29b0f0230 0d15a67e2c9a1fda 948a993b36879b99 cc75e4b0e29f97e0 a383a54234f8b2a3 994042be767ad138 3c73fe0539e0639b 795fb62226a7899c
RtI3SpyyAmnS7pkg,7f4f39235353ca0c de2073a6387efe2e fe044644a3a486b7 712157534a24670d ca1d54f79690d4bd e31f6bafb46b17bf 17aaa942bd40adb0 298be654c867cd92 ced85affc896fe52 e8ca4de676da5fbb 97bbf12ac14e459f 03f60ff294101b4f 17ba2c290af9c0ae eb3924147ea8ee2e 102602db8072d48c 7a86680116f56b46 a18a74e38929292b 60e3c8c4e4221cec 16b4d07a81caf3a8 72a111885a346977 164465c0b77eb127 3fc371d8273bf6c7 d641094a89b09b75 c1af013fccbeac90 a995a85729971e2d ee90a4c38fa86a88 517bf6fd70376270 ab6d66555e88f94c d147524bdb56ab3c 0aa71cbf887ccb79 7c44b18ce7b91a3f 58e58fbad627e85b dac7de160b4e897f 54c92414c1ac5eee 33efcb773a6f7e81 ae1c508d1e5aa831 22c2ba9e7c8c2473 f6ca11b85d8e36d0 e7d6afbdb4b41ce6 f0692938ab112d54 8ab7e468a766be08 61a63eb7a56d737a a057c11b54e9a026 7621c11159f8458a 06630a02263aed0f fc97522e77d8cb85 95af23e19199dacb 216fcac81a6e6ede 169a07651578f08e 5900b8a8cef269cd
gkumOW44h0obdq0Z,ac8f2acb1376fa9e 991aca8c73671fea 5acf691622b5b1fa d6c1d92c437d9c73 d0af64445eb263c5 0dac49dab267d10c ee8f668695a8c19f e100f3c0e2bf7ab1 7d562bf79697b96d 855d7eb0bb30d4bb 8a559f63365e5549 682dcf75b7676d68 4dad7ec9e5aad1e5 1e9665db6da9b118 c55374f6c95f3640 1df54c30b03dbb98 43aef1945845137f fe96e526973c4eca b8c8d2e110490690 b0b862e439c466ed 2d33cee6485b420f f33e34981fe969ea 488a9d5fc91868d2 e4f0a3696d8f504f d5b268ad56a9c95b 3fe806fb27158d08 1332bce21a17b7c3 c2e0dbf127fccd64 c5341d105f68fac1 35366ec687dfa28b 98436ec66c15cdc8 8fde1159b5d6b926 8fc99086933307d1 a008811fbd466045 e9f6291cd8f9cff9 ed0d8957c80a5629 91db816c2f6aaf06 eaceb71025ad52ab 92b6e686af5eb282 fa10bd8541804d03 ee41c1ef4a47f083 4085aa207d607178 ec1a2e4919d557ec 80029f69773abc60 b6a37b0d81eba3cf 3075aa9d66c48f8d ce55defb97aeeb87 c45d40eeab37e828 4f4d3d520fefe726 fa2f738fee5ef52c
LxGxvoIczTaN5d1n,640e0267020794f9 7e3d56596bb8697e 5fdbd5a188182fb2 347e395d1620aaaa 3f48df1eae5242ad 99efb9ce5f0df9ad 14d8bdee05932f16 9405a65cc82486d1 ca4c58ee3dcf776d 8d0f25ea4cd07e7e 6f153c21d4be6c53 d9fd7b6b7286ae11 a9d4f5e2e53b8ff2 5e595ea729c98765 19763e16974e57b8 178bc64b2a722335 5bd8eb44b927333a d7e22947ec2e0b35 7edbcfcb8c62f24c 1b7cc3fcc9b75ab8 59d8ea07d005afa5 14bee19447fce8c1 1825579bd6e9e619 7c0d6574119c2fb6 8f2ef76dc9374b94 6ce0a3998f01d73b ce82593c7d15b3ee 77a12cad2008439b 4b10ee0b84259404 14561a81a3388722 8ca672ab7d8cc9b3 b326d885e5dd68de efc771a8cb1641d1 d5f8c61bafd1268e 7bd1c32c6be06154 1dc1b894ea651f0f 2b6bf88aa61f8ef0 58fb00c7ce377861 f797ab6c107f6cba 34541e9db39d7a66 850d21e75cd94ea4 f743b0dfa64ad768 3f74c5a60922a9ec 7f83dcbb972dcc49 ff2a186697396f3a c9e48b7c3edcd6c3 5c52fe4787a7f315 e9cc49e6b5e6ce64 77c0a79630c27ff4 2abc6b03272759e0
Pf7q8hGy8bwMiQUo,21473281a30c2fa7 8ea2bd6ac7a4e1b0 c0b8ab84626183f9 44eeb4740a684f89 78192917f234678a c13981ccac491e1e ffc52c4ca5621cf4 8f10b99a1e427915 b093e6d9613292d8 044325d49b316738 9e7f703aeddd18d5 fa7aa53e6a69954a 38b81a729bec17f4 24d3debfdb7dc921 9c740b88148d7c8b a66e00bd981dc948 e4e3446f4c9b3042 734a4d74d8db5f6f 1fb26a435dede5dd 26b2d34b1333523b f44cf1ccdd33b8d4 bf337fe3534d9c48 bcb1068ea78e8795 a40a2db6259bc581 0e3fbb6d80e5b53c 7d8e3362fd586d37 c6520626153e8aa7 5a250dc85c39d03c 8b4cf86d694290f7 e602732011c1557f 16735d5cea189242 92af18d0e1798d90 eeb6716449a2b7f8 4fd4bc98b3f9f886 53a0cf73d4f993c6 ca6303613f3a4ba1 dd162d94f3d2a651 f6256c6d355c50ca fca457361955cda7 1b1be001a4878f22 6dd9514afd762bb7 ff9efec989c391cc 00b89ca57279837b e3d9a786190ee0e9 87faaa665fcf5b22 3de588f18e1b933c f076a624c110af58 70e81af3293654b0 951de776de56c518 3a8b3571dd88928a
FKPujNqLqjCThGNh,956d57ac34d0e880 fd0122ccc97972d1 784261dda728dcf4 e940ead19c48c254 356749c7ce7713f5 9c2da0b506dcfd6d a5fb6228213d3583 e9c50f162fdb9b62 9ca729095fd868c7 937970a5b08e25ab 0b1804dfad8dea90 ff17c4089f01a6de 75d0d69bdfd53657 4399add02902131a b7344ae347d23b81 ec4aff9be386ef0b 6763a31d09ba959b 3f6344f390cb3281 b427b609f3f767d3 48b95122840961d1 4361d30d75b69dbe 51809ef0dcd6f439 7fadcf1d91fdbce5 62ea7a8212393618 4faee2820627fa0a 1e51c7853a2442dc 9d0dbe5c7bac0062 1cb4c0f95ad84a9d 253fa7c6af56194b 545b24e1288aaee0 b113520f6b0cc6d3 0e7b6450111ad416 0fc6c6630b31770f 939fc3c30e900244 ccd0a1433071cd14 1ca7c3ddfd8d0c2b 4a4390e4f51527a4 1044bf552dd7282f 9e126dbe8419e64f 82c5ac31229d005f e16c4d475395769f 462234118841d30e d3cee47afc8dbef1 3b08603212dc458e ba5de311c00c6fd4 c963ff53ab09ba93 2255fce12ba049fe 82a0c01880038993 46dea69c59556735 a02ccb13905aefdb
aWz82vnFLJcO679n,06ae6ae5b7c0be01 584a32bb1225ca3f d040d17216a909da bc4a362f360f3a8a ebed10e9b6a1c6af e4067152b7d5c38a 874570bcc14e9152 6d8a30222e8997c5 13eb0d28642864f4 f63382548737ba29 13458678d1860c1c 365487b4cb6e09d4 c512145dc3c21c7d ea11ed6d4cb7219d 3f10ebf48d2e97d6 b0c7b51df549c167 815d7827b8d397a4 3e955d73cf5b28d4 7359ef9261bb33cf 886674f7acb1bebb e01de766fd52f15b 0393ad1d57ff0e02 eb41ef889d02f74c 8c6489a0e8e9d8a8 2146f80c55637171 219c8ca26e1bfbbe 390b1ed8e7ca15a9 0ffc338b430ba825 91aacf8017ca0a26 623d65021e7b19d7 a6065046c7254351 52de278b6b32fe86 89fe31e02e7e531f e630b52af144f0d9 6153bd6897217950 8dee5674fcbf1709 5cdff3a6cd541f98 bf01d0fd636838d1 4d2dac619716100d c3e375598020f17d e70526f3072ffbba 95d040f00572b086 a110afd5b1d7ce36 e2881bf9566f4d22 ec336ad7c852aa19 c7d83b4f63655d98 70a22be9691202d6 4a703b41d3eaac95 53e7fefa6741843d dc5fa30d9e1a768c
e6pMp02hOoBiIYYL,55f107e49d7959c0 430c199ad2a6f9b3 db45bb799052a2f4 a891063bb6f1a25e ac67adb2c5ba078c 42e244e3e7420326 2297cdb9ca8d0e48 f589eddfa04e679a c486088c19f85c26 e09e869d2efb3e32 6a0c2125ab5ed905 5f3c3f77501f123b 7d771ef5150dacbf b14c6a0cb5b4f617 34419e0a6017aeb7 fdd685ccbfd038b9 b4bae7ca1f9d50c7 e4a2a28fb7a2a30e 3731f8f4a2ce3166 816474b05b219657 947ca5fca4bd23f7 e8651b2999275e84 0c713ce47c75a9af 722cb07f70eed23e a326acb05672e517 e5f2d5bd1b328a4e e9f3f1d96100f1cc 572f874250a8a86a bb9192902657f487 55e5c8f9454c1f2c a6f61dc798c111a3 a5885c1029ee12b1 686c2bc8d3c7e660 4dc2e9d3c7325879 1528df8e496ab8e8 24d8785a492da5b2 17ba2c290af9c0ae afc5dabc5229a646 06c4431c152c1b44 9ce58854d0805b50 81478d74d883ac5c 8d86072cb9ab332b 04333cb80fad3fee 71d5fd9ac6c87823 e2ffc5d690c28977 d91515c6f5427fb9 1a26778bc0e93a3b 2594be9980e451d1 65ba0d2874a22465 18746954a526acf0
cc26sGNpf11I1YxX,86ff680baa470efd e11e89a6bc22fecc f96ed23dbf00a4ee 520a6a5fe2bb5267 343833953b215560 308eca5772a35386 00f7a09879fc995e 21a470c20a80ade6 ee25c409b97dd2ad d7fcb05e4f98f561 45dd1edf64ed1ce2 95f241607d36ccf2 44897828c7284fee e651a1adabfb567c b4e65fcfe8a3ede6 e531987f25867ea3 f8727d473512ca16 5f7aad1f88227ce9 c772dc3d786c5a56 7d0d001ddbb4cfa2 d32173650d19f0bf 4d571902266e0de4 3da6d39f46e1b1bc 4bb3e7c071151d5b 9d200bbad6728a21 354ea910c15bfd70 1be17e1d2e120280 24508eba46500eea 3e36c375cfbe0236 ca0ab3765fdaf997 0a79e78bba779f5d e4512eec5bb8bb04 eab3d8c556f46c67 76dc531ab8f19790 291c87d588922a26 f5ad964d824afc62 3e5a0e4d728d4b7a 116e6971d8418c68 b245203b430e834c c1e16088406023d7 0c86f568b4a0c804 02109007e8d06c9c 13f0f875bce9f124 2d3949148453781e 500e48410c3a2ed2 35eb9ed4ac7b1d3d 9add362ad07d5d5d 28f5b6504150227c a2a4dc524980ed47 c97975658f0939b1
aGUhK6YeXIoxoyRG,c4c976da76a52282 5dab32313aa31ad9 f82b2b2775562d14 ba07f0c1b9a7e885 af25c15ac6a4ee11 34ed5caac7d1e8a3 ac3b20139c72a054 afcab51403e69797 b9424b55e0aeb8b7 17ae3dad796ec33d 8723c8f54c476c8f 7cf86b76c836cc28 8a95936bdab616b7 00fd9e1593369757 bd9ee1da9548ba76 0d2e399eba20968d 12dc0b3b52356756 13186b46d4c14319 998fe7d240821a0d c035b676247ee9f4 d4cabfb3ec3826a0 bede9c888f03f89c bbe3982b253d369a 2bc290b3a997ae4e e06add6b472efe26 22488cb5f152b5ed 25b2b013cadcf77d a477b9b01bd7105b 79a3d610cf16a8d7 f734a532f8308c21 320053d5b21694eb b0f3edece9d54493 76cc89cb227afd70 d0b912d7bf01e63a 4fe17714e8134ca3 bdbe3612926ada65 c626ed942545870a 6a79fa6c4605d0c0 205c738205194223 a65312c4e2af89d7 6e8b89bf14925b5d dafc018af03999ca a8697351f0254f44 bff62c4ea7875102 6584046314277c51 b45d64eff2643019 aa135782fa86d89b 2aec64e8dcecf85d 47aec6bf09b0788e 4b38adfbb664e392
AtAw6J4TBPKNiy1N,689bd96304386038 98be7e9248d9d0f6 746beb9a17d29be6 48176dc380d95d0b cec25e14684efd62 342764590e956078 7ae5260b22d05573 12e5bf603f12eb3b c31606dbe563d88f a4461f70be6913a0 392ca9520ff40051 388a0f6d87c72b11 50386f2a484171bc 666aeda05daaab13 3cef3682fbf705f4 9be8ea99dde8997e 90add28eb0577d92 e825b1f00dd52654 d0605ef4c1c6f4e9 74c77f178daf8224 f5373f9c23d38944 728fc9368ae08328 3d0629322ffd5ae4 ea2e7e71bf5f83e9 3f155e092f6b52f3 85b00c59257f5178 788bcac0c4fd1c95 25b1d1a3d9114023 7a969eb86ebf676c 0672c29f49f57fc3 10e0a2443dc4cbcd 547fcfedc9503192 bbe4b9c1e35e189f 060e43d7544009fc 61f0e1af874a0af8 460189806314eaa9 3c6d8e55f5e29fd4 b0943bc27474c91d e14f5fb01fd62b4b e2f740399e45a7ae dee60091f0942d78 d90f9612d15077ff d6a5f1eb5f015a38 6b54bd770a451ce1 9769af94f4be72b0 6ec608e4c2988429 dda58edd55a45829 93032bc32cba56fb 722b1aa66986914f 7ce120f8cb9d09aa
VApCMb5DSw326QUL,58b2907980efd1f9 db070340ee9b8cbd ee25209b9cbe3461 0567e08fbc42d59d 6d23d68dde622d1d cbfbc2ee51546638 f8485879f1486a18 eb497a0bde1b70d8 95902822068ddd06 cf5061f4a7160072 ae7f874dc2b229db a3ccddbdf09a61f2 0eb183d16c74a44f 1fc8a1273cc21a4a 857169b1e017f6c9 639564656ced87c0 1efc5df97d2ff576 3e1216ea776d0def 433f738df9a806fc 2208d65fc8992ef9 2c4fe89d73f4a2e1 0d20cea541c8a007 763a63c71ff9e07a 1af3e3acd09d191c 3298b98d480c4b50 4eb419accd2696d1 2880158c9740bddc 89b80dda2e533023 357e4f7fb3b83232 b8c4c956f24a7483 a6b5bf1c2057b779 38abe641c04ca4fb b73a0a6448d2aa00 e99c06dde0d646a7 89b9d3f66c85c8ac 403f2dea0c9b2b41 fe72ebbfa842bc2b 08b3ca757eb2cef4 b082f090a77b6f53 bbf7331170cbfa74 8b0afb664f24ac71 2bdf1ec7f554768b 22daf94737bf10ab e614594562cf8402 7cb31a2e28ce9e5b f0a5c7d22c7befd3 0e043de068a8287e 9eacbdf4083a78d4 1db83dae1693bc44 421e48525c3e77f4
5RZSZ3uRXrWFB7lX,4991f0ef8172f6b5 984aaa4d8dedae32 2c187a99a86d2e0a 3d263869baf8a0b1 3158c57a251d2823 e0bb99daad215d67 4577e4fc831aa47f 3597dd95ead4d508 e6152f3e0686e0aa dc5fa30d9e1a768c 5d76e773811152c5 e9706d4a48812fa4 d0f6c951c228e9b4 5d9836591ca19174 d8ac65f9a0b6ccad 65025e88d050f8da 3e79af6aa9fc8b1b f732525990c2eb6f b6aba855668be992 002daf72105dffe9 9cb3a9b90ee57bbf dc3d83c8dabb7e5c 409207eaccb88a19 940f5fa7a4be74e2 15e9f93a911cad24 7c9ffd6ebb1ccfe5 499d073aade6cfa2 28897de168a89155 c7df2ff66fbf2839 e78eca215ac9625a 14d9ab9dc5fa5912 0cfed1f66ced6807 4a99b4abc7645620 548edbc8fd4fbbaf cc1341a1e5b4ab62 ff65f0422c833aa5 d0ea8c7fe6f91c43 103f0bc6825b6745 fa3f7cf8261c6700 adafb0ef66dd46d4 9401396572120dbb a94415dcfb42f9af 06393a87237c3e19 ddcbe6580a047fca f4f659ad8eef4ea5 a6c9c2edc9e1a9d0 6f7903825f847eee ce08068e0884113f 4330999cc1d979ef 85ae74f87c08a5ab
kZXQHYzaGimdGyNc,0b3eb1f69d3631ab fba63f361e98bd16 56913ecb1203685e dcf4f4fa653413b5 e5f79f966a62c404 81d1677f8e9cea89 9362d6e5ccccd684 fd7dd303a36a3953 2974286ad0faa229 849bd55cc6ec96b2 808dc9c8d93eb237 4d6fa669684c30f5 46282e6c067454a9 19d63ef6e2efaa10 29451173f7c2c5b1 3e4b5e6b1126b253 e9cb7318ed29f184 22e5e62738e7301e 394252dc0535361f c059bd746cbb4416 b9695ed5c1814ccb c3c54e0c23475aba 26e1dae14448714e 794eac225c4b258c 56977227891850da c3b0a757e4fe5968 b55c655df440fd1f 68277668d881bafd 5d244d578b64a7bb e746a5b005b1f54e e4426aac1fc98ea1 65f94bc16447efc4 2b66207e2ceced8a 1ae5050a77cabb5d 2bac439f2426a9a6 5c8a36833e335074 f050cbae9da3d066 678d45b90747a9b5 9376910ade369d8d ebdf37dcf8c3d9ec 218b0268251c05f6 b83e3fd51072f2b4 219890d7eea890be f5bbe5d1db8b6b4b 00c3c048e0f869fe 1f9673dcc275ea7d efc05c6bd63aca0e 7e4e5d25d2bef01c 87fb571416be9ae4 b1597ade9a90ca2c
